21A,22A,22B,23A,23B,ra_obj,dec_obj
,,,,C202308040006208m014702,1.5867919516677051,-1.7839003211738511
,,T202307260006238m005004,,,1.5989803816286638,-0.8345235042445764
,,C202210060006266m014836,,,1.6106933304189206,-1.8100975113294857
,,,,T202308020006294m011213,1.6224512745203166,-1.2035883315682572
,,C202209140006294m004543,,,1.6225534410328792,-0.761861700992448
,,C202210200006299m004328,,,1.6247537805487335,-0.7243413246180727
,,A202209140006301m014900,,A202308250006301m014900,1.6253874218212108,-1.8167770726039043
,,,,T202308250006308m013355,1.6282974665467873,-1.5651450772248443
,,,,A202308030006315m002256,1.6310992625698844,-0.38218560170885535
,,C202209140006315m010928,,,1.6311098051296482,-1.1578882186697197
,,,,A202308130006315m014235,1.6311399382465035,-1.7096036411116649
,,,,C202308020006315m000443,1.6313060225408984,-0.07850439322841285
,,,,T202308250006323m010829,1.6345875582209766,-1.141399661796212
,,C202210170006346m002403,,C202308130006346m002403,1.6440987215208673,-0.4008577309242423
,,C202209140006350m000405,,C202308250006350m000405,1.6460016197327532,-0.06815690873456154
,,,,C202308040006353m000208,1.6470174923789962,-0.03544474789391296
,,C202210060006356m000529,,,1.6482349547483213,-0.09128808805876884
,,C202210200006362m002823,,T202308040006362m002823,1.6508401579025125,-0.47301990928316745
,,C202210060006392m014454,,,1.6635178954208534,-1.7482256783743568
,,T202209140006394m002542,,C202308030006394m002542,1.6642184970651286,-0.4283018562715294
,,T202307110006399m012035,,,1.666385826433778,-1.3431496661397977
,,,,C202308130006400m012034,1.6665456329249209,-1.342843673256455
,,C202210110006402m004849,,C202308250006402m004849,1.667406204111258,-0.8136788941757643
,,A202209140006413m010936,,C202308040006413m010935,1.6721912624470552,-1.1598423415384147
,,C202210110006418m005413,,,1.6742154409910337,-0.9036612188730172
,,C202210110006418m011227,,,1.6742239222572892,-1.207636864217127
,,C202209140006422m004455,,A202308030006422m004456,1.6757942009224096,-0.748775040565256
,,C202210290006450m003544,,C202308040006450m003544,1.6874408391373161,-0.5955754462195192
,,,,A202308030006456m003327,1.690075863003603,-0.5573679327153109
,,T202209140006457m012335,,T202308250006457m012334,1.6902845147687326,-1.3929560187906302
,,C202209090006476m014858,,C202308030006477m014858,1.6985471781309875,-1.8161387910691982
,,T202210060006478m012113,,,1.6990181287790451,-1.353669349261406
,,C202210110006490m001923,,,1.7043031414519754,-0.3229942720601935
,,,,T202309150006496m005339,1.7066518213808068,-0.8941522417535599
,,,,C202308070006507m011122,1.7114433990861686,-1.1894111531962537
,,T202210060006525m014016,,,1.7186693042661654,-1.6712136936227182
,,C202210020006526m003740,,,1.7191004998412769,-0.6277934501145107
,,,,T202308220006539m010302,1.7246432888143173,-1.0506393583163944
,,,,C202308030006544m003807,1.7266955948482423,-0.6352590873911209
,,,,T202308130006559m005740,1.7330074771121282,-0.9610568326916048
,,C202209140006568m005217,,,1.7365301350937814,-0.871319482481196
,,C202210290006577m004806,,C202308040006577m004805,1.7405237310000046,-0.8015312148918384
,,T202210060006583m005738,,,1.7430315095113338,-0.9604219893099144
,,T202210200007016m011527,,,1.7568493780417078,-1.257453037030256
,,T202210020007025m010528,,,1.7603077301065508,-1.0910623163637456
,,,,C202310090007027m003802,1.7612990077345736,-0.6339852639521085
,,C202209140007036m002945,,,1.764920812309101,-0.4958994467687152
,,,,C202308040007068m010703,1.7782951618461231,-1.1176306491904464
,,T202210110007081m005401,,,1.783950325365434,-0.9002506660812141
,,T202209140007082m010157,,,1.7841345108445037,-1.0324738397270796
,,,,T202308250007083m000244,1.7846459737574876,-0.04542477395305637
,,C202210290007093p000232,,,1.788682732055769,0.04235820180953092
,,C202209140007096m005128,,C202308030007096m005128,1.7898323299331416,-0.8577685904036623
,,C202210200007100m000134,,T202310090007099m000134,1.7914212997194303,-0.026000270476771534
,,,,C202308040007111m011019,1.7963683184067571,-1.1718372474043646
,,C202210110007120m000836,,,1.7998639607272753,-0.1432218063040468
,,T202210060007132m000049,,T202308040007132m000049,1.8050109224775297,-0.01365880317626012
,,C202210140007142p000307,,,1.8092048049505296,0.0519814493197733
,,C202209090007145m001240,,C202308250007145m001240,1.8104101657925766,-0.2110173903457175
,,C202210140007146p000043,,,1.8109151016926672,0.011815120412828915
,,,,T202308130007147m003830,1.8112692602522056,-0.641685237582249
,,,,C202308030007150m002423,1.8125200269189143,-0.4064357280415609
,,T202210260007155m000116,,T202308250007156m000116,1.8148025867194257,-0.021248171618482196
,,C202209140007156m002133,,,1.8150045147731944,-0.3591840329577566
,,,,T202308070007162m012136,1.8176884293634348,-1.3600564373254054
,,C202209140007178m005138,,C202308040007178m005138,1.8241450489656352,-0.8604753481232689
,,,,T202309090007186m012200,1.827545194607268,-1.3668054408732258
,,,,T202308030007217m003401,1.8402131802642259,-0.5669600970897036
,,C202210200007227m003810,,,1.844416569605161,-0.6359731998077889
,,C202209140007235m013953,,C202308030007235m013953,1.8480191425636219,-1.6648409225167946
,,,,T202308020007240m004516,1.8500643653252724,-0.7543886352063898
,,,,T202308040007246m003444,1.8524356701801028,-0.578756398157157
,,T202210200007247m002135,,,1.8530293829503093,-0.3597027538629369
,,T202209140007248m012454,,T202308040007248m012454,1.8532859000116226,-1.4150757930479627
,,C202209140007259m003122,,T202308250007259m003122,1.8577372655153983,-0.5228712876214419
,,C202209090007295p001209,,C202308040007295p001209,1.8730349612166988,0.202486705706308
,,A202209140007296m005435,,A202308250007296m005435,1.8733103834365477,-0.9097728340484195
,,C202210140007296p001018,,,1.8734069661928918,0.17175919846556406
,,C202209140007300m005428,,C202308130007300m005427,1.8748863978784247,-0.9076026455022378
,,C202210060007305m004815,,,1.8772617165055332,-0.8042320372660979
,,C202209140007332m003536,,,1.8884013875107677,-0.5933655247986278
,,,,T202309090007338m011357,1.8909974710917363,-1.2323861623876304
,,,,T202308250007350m002017,1.8958651798095767,-0.33806755187662896
,,,,T202309270007352m004828,1.896622688395544,-0.807802724054218
,,A202210110007365m003159,,C202308250007365m003159,1.9021468501310153,-0.5330366849776342
,,T202210020007380m011821,,,1.9084959549543183,-1.3059045173547283
,,C202307260007392m002403,,C202308030007392m002403,1.9132473229043874,-0.40085967116078963
,,C202210290007404m004139,,,1.9181506171189342,-0.6942541888155859
,,,,T202308030007406m012643,1.9192983802409955,-1.4452921745057097
,,,,C202308040007421m011420,1.925382467768294,-1.2388738254130225
,,C202210110007433m001821,,,1.9304831711843893,-0.3057317334421706
,,C202210140007448m003359,,C202308030007448m003359,1.936613027342701,-0.5664389552338166
,,C202209140007455m012336,,C202308130007455m012336,1.9396303875493737,-1.393343729778439
,,,,T202308020007475m004438,1.947926960067199,-0.7439826690611828
,,C202210110007478m011354,,C202308250007478m011354,1.9492113659358332,-1.2316178160887175
,,,,T202308030007485m002231,1.9520209889465687,-0.3751715067830424
,,T202210200007503m005346,,T202308250007503m005346,1.9595925139597847,-0.8960869930978748
,,C202209140007511m005237,,C202308030007512m005237,1.9630832044629598,-0.8770291632495424
,,T202210110007516m011748,,,1.9650187787747984,-1.2967816048612446
,,,,T202309270007530m012810,1.9710379053423892,-1.4695004325521286
,,T202209090007549m004804,,,1.978852659012472,-0.8011916229303804
,,,,C202308250007549m004806,1.978891658728648,-0.8016497024724049
,,,,T202308020007550m001340,1.9793489153330768,-0.22780985500897255
,,T202209090007551m001340,,T202308250007552m001340,1.979815768533011,-0.22781320252499482
,,,,T202308070007561m013254,1.9835696202220825,-1.548389875488648
,,T202210140007561m000735,,T202308250007562m000735,1.9839727580864088,-0.12647483306052024
,,C202210140007589m000957,,,1.9953961100525917,-0.16596266429746656
,,T202210060007593m004836,,C202308030007593m004836,1.9970072763893492,-0.8099358540428272
,,T202212191035077m073243,T202302021035077m073243,,158.78214644284367,-7.5453389748147615
,,T202212251035101m073024,,,158.79194423733315,-7.506700981622949
,,C202301041035118m073056,,,158.79934504407066,-7.515590250624482
,,,C202303101035142m072320,,158.80935082957745,-7.389017203155976
,,T202212191035145m074052,,,158.81052530368598,-7.681038312796129
,,,C202302141035146m074052,,158.81084875492314,-7.6810997732772375
,,T202301211035163m073110,T202302171035163m073110,,158.8178345219326,-7.519461249851632
,,,C202303011035262m073001,,158.8591319419936,-7.500228710361829
,,,C202302171035438m073736,,158.9324351239217,-7.626688082309421
,,T202212221035488m070420,,,158.9534567035282,-7.072086245319885
,,A202212251035491m072320,,,158.95448451327863,-7.388814904888072
,,,C202302171035547m072320,,158.97792493527078,-7.38882678985374
,,C202212131035558m071342,C202302021035559m071342,,158.98268990132516,-7.228298428788754
,,,T202303041035564m073450,,158.9851849725374,-7.580621592082534
,,T202212191035594m074010,T202302021035594m074010,,158.99748808711172,-7.669531320018198
,,T202212221036000m074044,,,159.00004174183013,-7.6787549034796
,,,T202302021036044m073253,,159.01838088741172,-7.54804016058221
,,C202212281036069m072323,,,159.0288001832023,-7.389642671475137
,,C202212221036085m074014,,,159.03544272460041,-7.670586872946062
,,,C202401071036130m075724,,159.05415617962754,-7.9565427695234145
,,T202212191036150m074715,T202302021036150m074715,,159.0625616635648,-7.787638422258002
,,,T202312111036194m070002,,159.08082219245438,-7.000592276249013
,,,C202303011036232m074848,,159.0966551961043,-7.813246073587128
,,C202212161036235m065720,C202302141036235m065721,,159.09802246014982,-6.955673208306424
,,,C202312201036302m080053,,159.1257225170152,-8.014829613025013
,,T202212221036356m070646,T202302111036356m070646,,159.14836539312614,-7.112686854131612
,,T202212191036454m065322,,,159.18910870906998,-6.889562828247732
,,C202212191036460m075112,,,159.19173691256498,-7.853380192008486
,,C202212251036462m080234,C202303011036462m080234,,159.19230312663845,-8.042900750017797
,,T202212191036469m065345,,,159.19528251077378,-6.89590763061163
,,C202212251036477m073552,A202302171036477m073552,,159.19891928156653,-7.597757386931429
,,C202301041036521m080259,,,159.21720851597888,-8.049734585543684
,,T202212251036535m070144,,,159.22298013023476,-7.02880306721681
,,,T202302021036536m070145,,159.22317769486338,-7.029107244719226
,,T202212131036571m070125,,,159.23810498248776,-7.023604549010592
,,,C202302021036572m070126,,159.23828731276203,-7.023866118068505
,,A202212251036593m071725,,,159.24721635054078,-7.2903453598197006
,,C202212221036594m070343,A202302021036594m070342,,159.24764473641198,-7.061843210927593
,,,T202303051037013m075528,,159.2554982972774,-7.924445843869012
,,,C202302111037028m072537,,159.26148743657112,-7.426895269627884
,,,C202302111037060m074620,,159.2752072539956,-7.772249776712267
,,A202212251037069m075543,A202302171037069m075543,,159.27863499153588,-7.928708500231378
,,,C202312111037095m075841,,159.2896522590801,-7.978043084209497
,,,C202302171037122m064941,,159.3006476786459,-6.828186665381933
,,C202212221037132m071315,,,159.3050131343996,-7.220846342751094
,,,C202302171037161m073924,,159.3170604680715,-7.656561720503586
,,A202212131037196m070607,C202302021037196m070607,,159.33161095620517,-7.102062948911797
,,T202301091037218m080014,,,159.34063289728888,-8.004003566437662
,,,C202302171037222m064932,,159.34233117515222,-6.825556806655133
,,A202212221037236m074933,A202303011037237m074933,,159.34855341938027,-7.82595428140474
,,,C202302171037245m070856,,159.3520907227654,-7.148802373348027
,,T202301181037265m073806,T202302021037265m073805,,159.36043290312728,-7.634841674670904
,,C202212131037274m080334,,,159.36414789938092,-8.059450396965481
,,,C202302111037332m082952,,159.38841385926406,-8.497780822450043
,,,C202303011037339m063352,,159.39127408423695,-6.564462871023946
,,,C202312201037342m080308,,159.39233767509555,-8.052187554016763
,,,C202302141037343m064805,,159.39302994792905,-6.801441751808425
,,C202212131037344m064118,T202302141037344m064118,,159.39348091231466,-6.688295041852653
,,C202212191037347m065604,C202312201037347m065603,,159.39455178080738,-6.9343198707684035
,,,A202303101037350m065003,,159.39580957395611,-6.834082667329809
,,C202301211037356m064519,,,159.39813192675263,-6.755323204047543
,,,T202302141037356m063825,,159.39828219626702,-6.640147455260136
,,,C202303051037359m065844,,159.3995112563964,-6.978759290418498
,,,T202303011037362m072614,,159.40074758537978,-7.437248593762119
,,,C202302171037368m071140,,159.40346783777682,-7.194466461175512
,,C202212251037369m070820,C202312201037369m070820,,159.40361438561888,-7.138976536205599
,,C202212131037371m071613,C202302021037371m071613,,159.40454797045317,-7.270342451132381
,,,C202303011037377m080452,,159.40716167853756,-8.081213817921276
,,C202212191037390m080325,,,159.41249825694743,-8.056861504107612
,,C202212131037405m064449,T202302021037405m064448,,159.4187329546371,-6.746839677022648
,,C202212251037408m065844,,,159.4198936213325,-6.978775042537588
,,,C202303011037409m064653,,159.42027738089482,-6.781522129021634
,,C202212221037413m064736,T202302111037414m064736,,159.42231887417063,-6.793292356464026
,,C202212221037427m065727,C202302171037427m065727,,159.42806945650656,-6.957551167953275
,,C202212281037430m065526,,,159.42904413808782,-6.924012208323708
,,A202212191037440m073739,A202302021037439m073739,,159.43312584897512,-7.627478090033753
,,,T202401071037444m082302,,159.43483716581932,-8.383806401546558
,,C202301041037452m070012,,,159.43837782320705,-7.003269512464992
,,,C202303051037468m070424,,159.44513391387176,-7.0733428944011285
,,,C202302171037476m065733,,159.44814788880487,-6.9591683081172935
,,C202212191037488m065542,,,159.45331808944402,-6.928276360860531
,,T202212221037489m070722,,,159.45358512870143,-7.12275479344313
,,,T202303221037497m071260,,159.45728617086638,-7.216612327946668
,,,C202302021037499m071301,,159.45788259059353,-7.216903640011232
,,A202212131037500m064410,A202302021037500m064410,,159.45839045387095,-6.73610879680055
,,T202212191037515m071733,,,159.4645401641352,-7.292537982787228
,,A202212191037536m065845,A202302171037536m065845,,159.4732798067824,-6.97906873356519
,,C202212161037557m064627,C202302111037556m064627,,159.48187798935737,-6.774170758097708
,,A202212191037557m081927,C202302021037558m081927,,159.48226523775134,-8.324170112257299
,,T202212311037560m073813,,,159.48321984872547,-7.636935220483693
,,,C202401041037560m070911,,159.48334562551085,-7.153083509115258
,,C202301031038003m074345,,,159.50130013216994,-7.72924031569198
,,T202212131038012m073558,T202302021038012m073558,,159.5049719350692,-7.599412651139965
,,,C202312201038017m070740,,159.50713282840834,-7.1278420054441725
,,T202212221038026m065428,,,159.5108190867071,-6.907839686046765
,,,C202302171038037m070852,,159.51541636837715,-7.1477927814807565
,,,C202302171038041m070616,,159.5170014098598,-7.1043064315929865
,,,C202401071038056m070834,,159.52336613381698,-7.142688967074835
,,C202212221038057m080037,,,159.52369420228598,-8.010296604482535
,,C202301031038057m074351,,,159.52375071479852,-7.7308282052166675
,,T202301031038063m070906,T202302171038063m070906,,159.52623481370898,-7.1516531915408486
,,,C202302021038078m063710,,159.53267410003534,-6.619366932369043
,,T202212281038111m064609,,,159.54617854109384,-6.769267365792486
,,C202212161038128m080603,A202302021038128m080603,,159.55350251032598,-8.100805829818789
,,A202301241038172m074024,,,159.57173016970486,-7.6733571609663525
,,,T202312111038175m065652,,159.57284676636033,-6.9476737876092765
,,A202212251038191m072623,A202302021038191m072623,,159.57956813733665,-7.43976478007605
,,A202212191038206m074554,A202302021038206m074554,,159.58601479499845,-7.765047666376798
,,C202212221038210m070029,,,159.58745161264937,-7.0081829571711465
,,,C202312111038240m074746,,159.5999243555494,-7.7962145076241445
,,,T202312111038258m074615,,159.60753134664668,-7.770827374514406
,,A202212221038261m083031,,,159.6088159230201,-8.508700278104287
